Station;Å≈r;MÂned;Dag;Middeltemperatur. grader C;Gennemsnitlig vindhastighed. m/sek.;Akkumuleret solskin. timer;Akkumuleret nedb¯ r. mm
617400;2016;5;5;10.4;1.4;14.6;0
617400;2016;5;6;11;2.9;14.3;0
617400;2016;5;7;13;3.6;14.6;0
617400;2016;5;8;15;2.9;14.8;0
617400;2016;5;9;15.2;3;14.5;0
617400;2016;5;10;15.1;2;13.1;0
617400;2016;5;11;14.1;3.3;14.1;0
617400;2016;5;12;12.2;2.9;15;0
617400;2016;5;13;12.7;1.7;11.7;0
617400;2016;5;14;9.9;3.9;6.6;1
617400;2016;5;15;7.5;3.9;2.3;13.9
617400;2016;5;16;10.3;5.2;4.2;1.7
617400;2016;5;17;9.9;4;3.3;0
617400;2016;5;18;11.2;3;5.9;0
617400;2016;5;19;12.9;2;5.3;0
617400;2016;5;20;13.5;3.1;3.2;0.6
617400;2016;5;21;14.7;3.2;3.8;0
617400;2016;5;22;17.5;4.2;12.9;0
617400;2016;5;23;16.7;2.8;4.8;0.1
617400;2016;5;24;16.7;3;9.9;0
617400;2016;5;25;16.2;1.4;15.7;0
617400;2016;5;26;12.8;2.5;1.2;0
617400;2016;5;27;13.3;1;10.6;0
617400;2016;5;28;13.6;1.8;14.8;0
617400;2016;5;29;16.5;2.8;7.3;4.2
617400;2016;5;30;18.8;5.5;12.9;0.6
617400;2016;5;31;18.5;3.3;5.6;2.9
617400;2016;6;1;20.2;2.8;9.4;0
617400;2016;6;2;19.7;3.6;13;0
617400;2016;6;3;19.5;2.1;15.8;0
617400;2016;6;4;19.3;1.3;14.4;0
617400;2016;6;5;16.2;2.4;16;0
617400;2016;6;6;13.9;3.8;15.3;0
617400;2016;6;7;15;2.6;15.7;0
617400;2016;6;8;14.7;3.5;0.2;0
617400;2016;6;9;15.3;2;11.7;0
617400;2016;6;10;13.2;4.8;11.9;0
617400;2016;6;11;11.9;2.1;12.1;0
617400;2016;6;12;12.2;2.8;13.4;0
617400;2016;6;13;13.7;5.2;0.7;0
617400;2016;6;14;14;4.2;0;2.6
617400;2016;6;15;16.9;2.5;6.3;6.4
617400;2016;6;16;16.2;0.9;2.7;5.2
617400;2016;6;17;15.2;2;4.3;0
617400;2016;6;18;16;4.2;8.9;0
617400;2016;6;19;14.1;4;8.2;0
617400;2016;6;20;15;3.5;8.6;0.2
617400;2016;6;21;16.3;2.8;4.3;3.4
617400;2016;6;22;17.3;2.4;6.8;0
617400;2016;6;23;19.9;2.9;9.7;32.1
617400;2016;6;24;21.9;2.6;6.2;22.3
617400;2016;6;25;20.3;2.9;7.2;6.2
617400;2016;6;26;17.4;3.6;7.4;0
617400;2016;6;27;15.9;3.4;7.5;0.7
617400;2016;6;28;15.5;1.9;8.2;0
617400;2016;6;29;15;2.3;5.6;6
617400;2016;6;30;16;2.9;2.1;1
617400;2016;7;1;17.3;3.5;1.1;12.4
617400;2016;7;2;15.7;3.2;1.9;2.3
617400;2016;7;3;14.1;3.4;10.9;1.5
617400;2016;7;4;15;3.2;9.3;0
617400;2016;7;5;14.7;1.9;2.7;10.7
617400;2016;7;6;14.4;5.7;4.4;7.1
617400;2016;7;7;15;4.4;5.5;0
617400;2016;7;8;17.4;3.3;4.1;7.4
617400;2016;7;9;16.3;3.9;6;1.7
617400;2016;7;10;17.7;3.2;1.1;4.6
617400;2016;7;11;18.4;3.9;5.8;7.7
617400;2016;7;12;18;4.5;5.4;0.6
617400;2016;7;13;16;2.3;10.1;0
617400;2016;7;14;15.1;2.5;5.3;0
617400;2016;7;15;15.7;4.4;1.1;0
617400;2016;7;16;15.5;3.8;4.2;0.7
617400;2016;7;17;15.1;3.1;4.8;0
617400;2016;7;18;15.7;2.5;3.3;0
617400;2016;7;19;17.4;1.9;2.8;0
617400;2016;7;20;20.6;2;10.4;0
617400;2016;7;21;19.8;3.2;11.1;0
617400;2016;7;22;20.4;1.3;14.5;0
617400;2016;7;23;20.9;1.5;11.2;0
617400;2016;7;24;21;1.6;13.2;0
617400;2016;7;25;20.5;2.3;10.4;0
617400;2016;7;26;19.4;2.5;7.5;0
617400;2016;7;27;16.9;1.9;1;0
617400;2016;7;28;18;2.1;5.1;0.9
617400;2016;7;29;17.1;2.1;4.3;0.5
617400;2016;7;30;17.5;2;3.1;11
617400;2016;7;31;15.7;1.9;6.5;1
617400;2016;8;1;15.1;2.8;6.1;1
617400;2016;8;2;14.7;1.7;7.6;12.4
617400;2016;8;3;15.2;3.2;3.4;3.3
617400;2016;8;4;18.3;4.1;10.6;0
617400;2016;8;5;18.2;2.9;4.3;0
617400;2016;8;6;16;4;6.2;1.2
617400;2016;8;7;16.4;4.1;4.6;0
617400;2016;8;8;17.5;5.3;5.1;2.4
617400;2016;8;9;13.4;4.6;8.7;0
617400;2016;8;10;12.3;4.1;8.3;3.1
617400;2016;8;11;12.4;3.6;8.1;0
617400;2016;8;12;14.8;3.1;2.6;0
617400;2016;8;13;17;5;1.9;0.4
617400;2016;8;14;15.9;3.8;4.2;0
617400;2016;8;15;15.1;2.8;4.1;0
617400;2016;8;16;15;2.7;5.9;0.2
617400;2016;8;17;16.8;3;11.4;0
617400;2016;8;18;15.8;3.7;3.3;0
617400;2016;8;19;16.3;2.3;6.8;0
617400;2016;8;20;17.8;2.9;1.2;0.9
617400;2016;8;21;17.6;2.1;11;0.4
617400;2016;8;22;17.2;3.2;4.9;5.6
617400;2016;8;23;17.7;2.7;1.5;0.5
617400;2016;8;24;17.3;2.1;10.6;0
617400;2016;8;25;20.9;3.8;12.4;0
617400;2016;8;26;23.1;4;11.8;0
617400;2016;8;27;17.8;1.8;13.1;0
617400;2016;8;28;17.3;3.3;3.5;28.6
617400;2016;8;29;17;4.7;3.6;0.3
617400;2016;8;30;16.3;3.6;7.8;0
617400;2016;8;31;17.4;2.6;9.9;0
617400;2016;9;1;16.6;2.4;5.5;0
617400;2016;9;2;15.9;3.1;4.9;0
617400;2016;9;3;17.1;3.1;3.4;0.2
617400;2016;9;4;14.1;3.1;0;21.1
617400;2016;9;5;15.9;2.6;11.2;2.3
617400;2016;9;6;15.3;2.4;10.1;0
617400;2016;9;7;17.8;2.4;3.5;0
617400;2016;9;8;17.5;2.5;12;0
617400;2016;9;9;17.3;1.8;5.3;0
617400;2016;9;10;17.1;2.3;11;0
617400;2016;9;11;18.7;3.1;7.9;0
617400;2016;9;12;16.9;2.4;11.5;0
617400;2016;9;13;19.3;2.8;12;0
617400;2016;9;14;18.4;1.8;11.9;0
617400;2016;9;15;17.3;1.2;10.3;0
617400;2016;9;16;17.3;4.1;10.8;0
617400;2016;9;17;16.4;4.7;2.4;0
617400;2016;9;18;15.3;4.4;5.3;0
617400;2016;9;19;14.4;2.3;0.9;0
617400;2016;9;20;14.6;2.7;3.5;0.2
617400;2016;9;21;13.9;1.5;8;0.1
617400;2016;9;22;11.6;1.1;6.6;0
617400;2016;9;23;14;2.2;5.4;0
617400;2016;9;24;13.2;2.4;9;0
617400;2016;9;25;15.5;3.6;9;0
617400;2016;9;26;15.7;2;5.2;0
617400;2016;9;27;15.2;1.4;6.4;0
617400;2016;9;28;16.9;6;1.7;0
617400;2016;9;29;16.3;6.3;0;2.1
617400;2016;9;30;12.8;4.5;3.6;7.9
617400;2016;10;1;12.4;2.5;8.4;0
617400;2016;10;2;12;2;0.3;16.3
617400;2016;10;3;12.7;5;0.4;16.5
617400;2016;10;4;10.9;4.7;8.8;0
617400;2016;10;5;8.3;5;8.2;0
617400;2016;10;6;9.2;4.8;0.4;0
617400;2016;10;7;9.4;4.2;2.7;0
617400;2016;10;8;9;4.5;3.7;0.1
617400;2016;10;9;7.8;3.7;0;1.5
617400;2016;10;10;9;4.5;0;10.1
617400;2016;10;11;8.4;6.4;0;0.1
617400;2016;10;12;8.3;6.5;1;0.5
617400;2016;10;13;9.1;6.4;0.3;0
617400;2016;10;14;9.7;7.6;1.4;0
617400;2016;10;15;9.7;8.1;0;5.9
617400;2016;10;16;8.4;3.4;0;0.7
617400;2016;10;17;8.7;4.3;0;0
617400;2016;10;18;9.3;2.4;0;1.4
617400;2016;10;19;10.2;4.1;0.3;16.8
617400;2016;10;20;9.3;3.1;1.6;0.2
617400;2016;10;21;8.5;5;0.1;19
617400;2016;10;22;6.2;3.3;0;3.1
617400;2016;10;23;7.1;2;0.7;1.6
612600;2015;1;1;5.4;8.6;0;0.3
612600;2015;1;2;5.9;10.4;1.8;7.8
612600;2015;1;3;4.2;6.7;2.1;7
612600;2015;1;4;3.1;5.4;6;0.4
612600;2015;1;5;5.2;3.6;0.3;0
612600;2015;1;6;3.7;4;0;0.1
612600;2015;1;7;4.2;4.4;4.5;0.6
612600;2015;1;8;5.3;6.1;0;3.1
612600;2015;1;9;6;9.2;1.1;9.3
612600;2015;1;10;6.5;10;0.5;4.9
612600;2015;1;11;3.3;8.1;1.3;2.5
612600;2015;1;12;6.4;9.2;0;2.3
612600;2015;1;13;5.5;5.1;0;2.6
612600;2015;1;14;2.1;4.3;1.9;7.6
612600;2015;1;15;4.3;7.3;0;14.3
612600;2015;1;16;5.4;7.7;1.6;0.7
612600;2015;1;17;2.7;4.9;3;1.4
612600;2015;1;18;1.8;3.9;0.5;0
612600;2015;1;19;0.9;0.8;0;2.8
612600;2015;1;20;0.3;0.5;0;3.2
612600;2015;1;21;-0.3;0.5;0.9;0
612600;2015;1;22;-2;0.8;0.1;0
612600;2015;1;23;-2.2;1.9;0;0
612600;2015;1;24;-1;4.7;0.8;1
612600;2015;1;25;0.3;2.6;6.6;0
612600;2015;1;26;2.4;4.4;0;4.6
612600;2015;1;27;2.7;4.2;7.1;0
612600;2015;1;28;3.5;7.2;0;7.7
612600;2015;1;29;0.7;6.1;0.3;6.2
612600;2015;1;30;0.4;0.8;0;0
612600;2015;1;31;0.1;2.7;3.7;0.1
612600;2015;2;1;-0.3;3.4;1.4;0.2
612600;2015;2;2;-1.6;2.4;0.3;1.9
612600;2015;2;3;-1.9;4.1;2.4;0.5
612600;2015;2;4;-1.8;3.9;0.8;0.1
612600;2015;2;5;-2.6;1.4;7;0.3
612600;2015;2;6;-3.4;2;7;0.4
612600;2015;2;7;3.9;7.7;1.6;0.6
612600;2015;2;8;2.6;6.7;7.9;0.2
612600;2015;2;9;5.6;5.8;3.9;0.2
612600;2015;2;10;5.5;4.5;4.8;0.1
612600;2015;2;11;3;2.8;0;0
612600;2015;2;12;1.4;2;0;0
612600;2015;2;13;0.3;2.8;0.7;0
612600;2015;2;14;1;3.9;2.1;0
612600;2015;2;15;2.4;6.8;0;0
612600;2015;2;16;0.9;5.7;0;0
612600;2015;2;17;0.9;3.4;0.2;0
612600;2015;2;18;4.6;7.9;5.2;0
612600;2015;2;19;3.1;7.5;0;0
612600;2015;2;20;2.3;5.1;0;3.6
612600;2015;2;21;1.6;2.7;0;11.5
612600;2015;2;22;2.6;5.5;4.7;0
612600;2015;2;23;2.8;6.9;2.2;2.5
612600;2015;2;24;3.9;6;0.8;0.6
612600;2015;2;25;2.9;3.8;2.8;0.9
612600;2015;2;26;3.7;4.7;2;0
612600;2015;2;27;2.9;2.5;0.1;8.2
612600;2015;2;28;2.6;4.2;5.8;0
612600;2015;3;1;3.9;7.5;0.3;3.8
612600;2015;3;2;3.5;5.9;0.8;4.7
612600;2015;3;3;2.2;4.8;5.4;2.1
612600;2015;3;4;1.9;3.6;1.6;5.4
612600;2015;3;5;3.9;3.8;4.1;0.1
612600;2015;3;6;5.6;5.2;0;0
612600;2015;3;7;6.8;7.5;1.3;0
612600;2015;3;8;7.7;6.9;9.5;0
612600;2015;3;9;6.6;3.3;9.4;0
612600;2015;3;10;6.8;5.4;7;1.4
612600;2015;3;11;5;4;10.3;0
612600;2015;3;12;3.9;1.9;10.5;0
612600;2015;3;13;2.3;3.1;4.5;0
612600;2015;3;14;3.2;3.8;2.5;0
612600;2015;3;15;4.7;5.1;2.5;0
612600;2015;3;16;5.9;6.1;7;0
612600;2015;3;17;6.9;4.7;8.7;0
612600;2015;3;18;6.8;3.2;5.7;0
612600;2015;3;19;5.6;1.5;10.2;0
612600;2015;3;20;4.3;3.3;0.8;0.1
612600;2015;3;21;3.3;4.6;0;5.5
612600;2015;3;22;0.3;2.2;6.6;0
612600;2015;3;23;4;5.4;5.4;0
612600;2015;3;24;5.2;2.6;0.1;0
612600;2015;3;25;4.7;4.6;2.3;0
612600;2015;3;26;5.3;3.1;3.2;4
612600;2015;3;27;4.5;1.5;0;0
612600;2015;3;28;5.4;5.1;3.9;3
612600;2015;3;29;7.3;5.3;1.2;12
612600;2015;3;30;5.4;7;3.6;1.7
612600;2015;3;31;2.1;4.4;0;13.9
612600;2015;4;1;3.5;7;5.5;1.1
612600;2015;4;2;3.6;5.3;7.8;0
612600;2015;4;3;4.3;3.7;8.7;0
612600;2015;4;4;3.7;2.6;12.1;0
612600;2015;4;5;4.4;3.2;8.9;0
612600;2015;4;6;5.1;2.1;12.6;0
612600;2015;4;7;5.8;5;0.3;0
612600;2015;4;8;8.2;3.6;7.1;0
612600;2015;4;9;7.3;2.4;5.4;0
612600;2015;4;10;8.4;2.2;12.6;0
612600;2015;4;11;11.7;4.8;9.2;1.3
612600;2015;4;12;7.6;7.2;8.1;10.3
612600;2015;4;13;5.9;7.3;9.3;3.5
612600;2015;4;14;6.5;4.9;0;1.7
612600;2015;4;15;9.6;6.7;7.4;0
612600;2015;4;16;7.1;6.3;9.3;0
612600;2015;4;17;6.9;4.5;11.7;0
612600;2015;4;18;7.7;2.7;11.9;0
612600;2015;4;19;7.9;1.6;10.6;0
612600;2015;4;20;11.2;2.8;13.5;0
612600;2015;4;21;11.1;4.5;13.6;0
612600;2015;4;22;9.8;2;11.1;0
612600;2015;4;23;8.4;4.6;6.3;0
612600;2015;4;24;9.5;4.1;9.1;0
612600;2015;4;25;10.2;3.8;0.3;2.3
612600;2015;4;26;7.1;2.4;1.9;1.9
612600;2015;4;27;6.3;2.4;9.5;0
612600;2015;4;28;5.9;3.1;10.3;0
612600;2015;4;29;8.2;4.4;10.5;0
612600;2015;4;30;7.5;3;3.8;6.6
612600;2015;5;1;6.7;0.9;5.9;6
612600;2015;5;2;6.9;2.9;13.2;0
612600;2015;5;3;7.5;4.2;10.5;6.2
612600;2015;5;4;11.9;5.2;3.6;6.6
612600;2015;5;5;13.6;5.6;2.9;7.7
612600;2015;5;6;11.2;4.4;8;5.8
612600;2015;5;7;9.9;6.6;4.1;1.2
612600;2015;5;8;8.1;1.8;5.4;0
612600;2015;5;9;10;4.4;1.5;2
612600;2015;5;10;10.3;5.3;9.5;0.2
612600;2015;5;11;13;5.1;9.9;0
612600;2015;5;12;11.8;3.9;1.3;0.3
612600;2015;5;13;9.6;6.6;1;0.4
612600;2015;5;14;10;3.6;7.9;0
612600;2015;5;15;10.5;2.2;10.1;0
612600;2015;5;16;8.4;4.7;1.1;0.7
612600;2015;5;17;8.6;6.1;10.2;0
612600;2015;5;18;8.8;3.7;1;11.7
612600;2015;5;19;10.1;5;6.7;0.6
612600;2015;5;20;9.3;3.1;9.2;4.9
612600;2015;5;21;9.4;3.3;5.5;0
612600;2015;5;22;11.5;4.3;7.1;0
612600;2015;5;23;10.3;3.7;7.9;0.7
612600;2015;5;24;9.3;3.2;12.7;0
612600;2015;5;25;9.9;2.3;1;1.2
612600;2015;5;26;9.3;4.1;4.2;0.6
612600;2015;5;27;10.1;4.5;5.9;0
612600;2015;5;28;10.8;5.4;4.5;1.8
612600;2015;5;29;9.4;3.3;5.6;7.8
612600;2015;5;30;9.8;6.1;6.9;0.4
612600;2015;5;31;11.1;5.6;4.2;3.7
612600;2015;6;1;11.2;5.7;13.1;5
612600;2015;6;2;11.7;6.8;0.3;11.7
612600;2015;6;3;12.7;7.3;8.4;0.7
612600;2015;6;4;11.8;3.1;13.7;0
612600;2015;6;5;14.6;3.4;11.7;0
612600;2015;6;6;15.6;5.1;9.4;0
612600;2015;6;7;12;5;8.2;0
612600;2015;6;8;10.4;3.2;5.2;0
612600;2015;6;9;12.3;2.1;10.6;0
612600;2015;6;10;13.4;2.5;14.5;0
612600;2015;6;11;12.6;2;6;0
612600;2015;6;12;15.5;1.4;13.6;0
612600;2015;6;13;16.4;2.2;2.6;6.4
612600;2015;6;14;12.1;4.9;4.6;0
612600;2015;6;15;9.8;3.9;5;0
612600;2015;6;16;10.7;3.6;4.8;0
612600;2015;6;17;10.7;4.3;1.2;3.4
612600;2015;6;18;12.1;4.8;2.2;0.4
612600;2015;6;19;11.7;4.6;1.1;2.5
612600;2015;6;20;13.5;3.6;10.5;1.9
612600;2015;6;21;12.3;2.5;4;0
612600;2015;6;22;12.9;3.2;7.3;9.7
612600;2015;6;23;14;1.9;10.9;0
612600;2015;6;24;11.5;5.3;0.4;0
612600;2015;6;25;12.4;3.6;6.9;0
612600;2015;6;26;14.3;1.8;3.4;0
612600;2015;6;27;15.6;1.9;0.2;4.6
612600;2015;6;28;15;3.6;5.4;2.2
612600;2015;6;29;16.7;3.7;6.5;1.7
612600;2015;6;30;16.1;2.3;10.1;0
612600;2015;7;1;17.8;2.4;16.1;0
612600;2015;7;2;19.7;4.5;16.1;0
612600;2015;7;3;21.8;1.9;14.8;0
612600;2015;7;4;22.1;1.9;12.8;0
612600;2015;7;5;22.7;1.4;8.7;10
612600;2015;7;6;16.8;6.3;7;0.2
612600;2015;7;7;17.3;3.3;7.9;6.3
612600;2015;7;8;15.6;6.9;5.6;4.4
612600;2015;7;9;11.8;7.9;3;0.9
612600;2015;7;10;12.4;6.5;7.5;0
612600;2015;7;11;13.3;1.4;7.8;0.5
612600;2015;7;12;15.6;3;2;0
612600;2015;7;13;15.7;3;2.1;0.3
612600;2015;7;14;15.2;2.5;8.2;0
612600;2015;7;15;14.9;4;10.9;0
612600;2015;7;16;15.5;2.3;13.4;0
612600;2015;7;17;15.1;2.8;7.7;0
612600;2015;7;18;17.3;5.4;9.9;0
612600;2015;7;19;13.9;3;2.4;5.2
612600;2015;7;20;14.3;3.3;8.4;0
612600;2015;7;21;17.3;5.4;6.4;1.8
612600;2015;7;22;17.8;3.9;3.9;0
612600;2015;7;23;15;4.3;9.5;0
612600;2015;7;24;15.6;2.2;6.9;0.3
612600;2015;7;25;15.5;3.6;1.1;36.9
612600;2015;7;26;13.9;6.4;7.3;4.5
612600;2015;7;27;14.3;3.1;0.2;1.6
612600;2015;7;28;15.6;4.8;2.4;4.5
612600;2015;7;29;14;4.6;4;3
612600;2015;7;30;13.9;3.8;2.2;0.4
612600;2015;7;31;12.8;5.1;4.6;0
612600;2015;8;1;13.2;2.3;10.4;0
612600;2015;8;2;16.3;2.2;10.6;0
612600;2015;8;3;17.7;3.2;13.6;0
612600;2015;8;4;21.2;3;7.5;9.5
612600;2015;8;5;17.3;3.1;11.4;0
612600;2015;8;6;20.2;2.9;13.9;0
612600;2015;8;7;19.8;2.4;9.9;0
612600;2015;8;8;16.8;2.2;2.9;2.6
612600;2015;8;9;15.8;1.2;14.5;0
612600;2015;8;10;18.1;1.4;5;0.9
612600;2015;8;11;18.7;1.7;6.1;5.6
612600;2015;8;12;17.7;2.4;7.1;0
612600;2015;8;13;16.4;2.2;14.2;0
612600;2015;8;14;19.5;6.8;7.7;0
612600;2015;8;15;19.1;3.1;3.1;15.4
612600;2015;8;16;18.3;1.8;3.7;0
612600;2015;8;17;19.9;5.7;7.1;0.2
612600;2015;8;18;18.8;6.6;8.9;0
612600;2015;8;19;18.8;4.9;13.8;0
612600;2015;8;20;18.2;2.7;10.5;0
612600;2015;8;21;19.1;2.8;13.4;0
612600;2015;8;22;18.7;3;13.6;0
612600;2015;8;23;18.1;4.4;13.5;0
612600;2015;8;24;17.8;4.3;5.2;3
612600;2015;8;25;17.4;5.4;3.9;2.9
612600;2015;8;26;17.5;4.2;1.1;0.2
612600;2015;8;27;17.4;4.7;0.6;12.4
612600;2015;8;28;15.7;4;9.2;1.9
612600;2015;8;29;16.2;3.2;10.1;0
612600;2015;8;30;16.1;1.5;0.5;0.5
612600;2015;8;31;16.3;2.8;0.3;11.8
612600;2015;9;1;16.7;4.4;0;0.6
612600;2015;9;2;15;6.6;7.8;0
612600;2015;9;3;14;3.6;7;2.8
612600;2015;9;4;13.5;3.8;5.1;0.1
612600;2015;9;5;12.5;5.2;4.6;7
612600;2015;9;6;13.6;6.5;5.3;0.7
612600;2015;9;7;12.7;3.1;12.4;0
612600;2015;9;8;12.3;2.6;9.9;0
612600;2015;9;9;11.9;1.5;12.3;0
612600;2015;9;10;12.7;2.4;3.4;0
612600;2015;9;11;13.8;3.9;3;6.5
612600;2015;9;12;14.9;3.6;3.6;1.6
612600;2015;9;13;15.3;3.7;0;9.7
612600;2015;9;14;16.3;3.9;4.4;8.5
612600;2015;9;15;13;4.8;5.9;2.6
612600;2015;9;16;14.3;4.1;0.8;3.1
612600;2015;9;17;16.1;6.1;0.9;1.6
612600;2015;9;18;14.5;6.1;7.3;0.7
612600;2015;9;19;13.6;2.6;5.6;0.3
612600;2015;9;20;13.1;4;5.7;0
612600;2015;9;21;11.4;2.6;3.2;3.5
612600;2015;9;22;12.9;2.8;1;1.9
612600;2015;9;23;13.1;2.7;5.2;0
612600;2015;9;24;13.2;4.4;2.6;1.8
612600;2015;9;25;12.3;3.5;5.9;0
612600;2015;9;26;11.1;2.7;8.1;0
612600;2015;9;27;11;1.9;10;0
612600;2015;9;28;10;0.6;9.2;0
612600;2015;9;29;9.7;0.8;8.6;0
612600;2015;9;30;10.3;1.5;10.7;0
612600;2015;10;1;11.2;3.3;6;0
612600;2015;10;2;12.6;3.6;10.4;0
612600;2015;10;3;10.6;1.4;7.5;0
612600;2015;10;4;11.4;1.1;1.1;0
612600;2015;10;5;12;2.1;5.6;0
612600;2015;10;6;13.4;7.1;1;0.6
612600;2015;10;7;12;6.7;0;5.1
612600;2015;10;8;9.2;3.4;0;3.5
612600;2015;10;9;9.4;1.9;0;1.6
612600;2015;10;10;8.3;2.5;5.6;0
612600;2015;10;11;8.2;3.2;0.7;0
612600;2015;10;12;7.6;3.1;2.4;0
612600;2015;10;13;7.2;3.7;0;1
612600;2015;10;14;8;5;0;1
612600;2015;10;15;9.3;5.4;0.1;3.5
612600;2015;10;16;9.2;4.1;0;2.4
612600;2015;10;17;9.5;2.5;0;4
612600;2015;10;18;9.6;2.5;0;4.3
612600;2015;10;19;8.5;1.3;3.2;0
612600;2015;10;20;8.8;1.1;0;0
612600;2015;10;21;9.6;3.2;0.7;0
612600;2015;10;22;11.3;5.4;0.3;0.4
612600;2015;10;23;11.1;5.2;7.2;0
612600;2015;10;24;10.1;3.6;0.1;0
612600;2015;10;25;9.4;3.4;4.8;0.6
612600;2015;10;26;7.5;2.2;7.9;0
612600;2015;10;27;7.9;3;5.8;0
612600;2015;10;28;9.6;4.6;6.9;0
612600;2015;10;29;7.5;1.6;4.7;0
612600;2015;10;30;7.2;2;0;0
612600;2015;10;31;9.1;3.2;4.8;0
612600;2015;11;1;9.3;2.1;0.1;0
612600;2015;11;2;9.2;2;0;0
612600;2015;11;3;6.1;1.8;0;0
612600;2015;11;4;5.4;1.4;0.3;0
612600;2015;11;5;9.9;2.3;0.5;2.9
612600;2015;11;6;12;3;0;9.7
612600;2015;11;7;13.3;5.9;0.5;13.8
612600;2015;11;8;11;6.1;5.4;0
612600;2015;11;9;11.3;7.6;2.2;6.1
612600;2015;11;10;13.8;7.7;0;2
612600;2015;11;11;13;6.6;0.1;1.7
612600;2015;11;12;11.2;6;5.7;0.4
612600;2015;11;13;9.6;6.6;3;5.6
612600;2015;11;14;6.8;5.3;3.8;8.1
612600;2015;11;15;6.7;1.3;1.9;1.1
612600;2015;11;16;9.5;4.9;0.1;5.5
612600;2015;11;17;8.5;3.7;1.1;9.6
612600;2015;11;18;10;7.5;3.1;16.8
612600;2015;11;19;8.9;6.9;2.2;12.7
612600;2015;11;20;5.9;3.2;1.9;2.8
612600;2015;11;21;2.8;4.3;0.2;6.2
612600;2015;11;22;1.7;7.3;0;7.5
612600;2015;11;23;1.7;3.1;4.7;0.5
612600;2015;11;24;3.6;6.4;0;9.2
612600;2015;11;25;4;3.1;0.4;0.6
612600;2015;11;26;3;2.5;6.6;0
612600;2015;11;27;5.7;5.8;2;0.3
612600;2015;11;28;4.9;5.3;2.9;2
612600;2015;11;29;6.6;8.4;0.2;12.5
612600;2015;11;30;4.8;6.5;2.6;3.3
612600;2015;12;1;4.9;4;2.5;0.4
612600;2015;12;2;8.6;5.1;0;1.3
612600;2015;12;3;8.7;5.4;0;2.4
612600;2015;12;4;8;8.1;2.1;2.8
612600;2015;12;5;9.1;12.2;0;0
612600;2015;12;6;9.2;10.7;0;0.9
612600;2015;12;7;5.7;2.6;3.7;0
612600;2015;12;8;8.8;4.7;3.6;1.9
612600;2015;12;9;7.5;5.3;5.1;1.8
612600;2015;12;10;6.9;8.5;0;2.5
612600;2015;12;11;5.2;5;2.5;8.7
612600;2015;12;12;4.6;3.8;4.3;3.7
612600;2015;12;13;2.7;3.1;5.9;4.6
612600;2015;12;14;2.7;2.7;0;5.4
612600;2015;12;15;4;2.3;0;4.3
612600;2015;12;16;4.6;4.2;0;0.8
612600;2015;12;17;9.6;5.3;0;2.2
612600;2015;12;18;9.7;6.4;0;1.4
612600;2015;12;19;10.4;7.2;0;0.1
612600;2015;12;20;10.8;6.4;0;0
612600;2015;12;21;9.2;8.2;1;6.5
612600;2015;12;22;9.5;9;0;4.4
612600;2015;12;23;9.2;8.2;0.8;7.9
612600;2015;12;24;7.5;6.3;0.4;3.2
612600;2015;12;25;6.8;6.9;3.8;1.8
612600;2015;12;26;5.4;2.8;0;37.5
612600;2015;12;27;8.9;6.6;0.1;3.1
612600;2015;12;28;3.9;4.4;0.9;0
612600;2015;12;29;3.9;6.1;0;0
612600;2015;12;30;4.2;6.2;0;0
612600;2015;12;31;2.7;5.6;0;2.1
612600;2016;1;1;4.1;2.2;1.7;0
612600;2016;1;2;0;7.6;0;0.1
612600;2016;1;3;-3.7;8;2.4;0
612600;2016;1;4;-2.5;7;5.6;0
612600;2016;1;5;-2.1;6;3.1;0
612600;2016;1;6;-2.5;4.2;2.2;0
612600;2016;1;7;-1.6;5.4;2.9;0.1
612600;2016;1;8;0;5.1;0;2
612600;2016;1;9;1.2;3.3;0.6;0
612600;2016;1;10;1.6;4.1;0;3.4
612600;2016;1;11;1.7;3;0;0
612600;2016;1;12;1.5;3.2;0;5.5
612600;2016;1;13;0;2.9;0.9;3.3
612600;2016;1;14;1.2;2.7;0.8;2
612600;2016;1;15;0;3.1;0.1;0.1
612600;2016;1;16;-0.9;1;1.3;0
612600;2016;1;17;-2.9;2.7;6.1;0
612600;2016;1;18;-1.5;3.4;1.5;0.7
612600;2016;1;19;-1.3;4.1;2.4;0.7
612600;2016;1;20;-4.9;1.6;2.1;0
612600;2016;1;21;-4.7;2;5.9;0
612600;2016;1;22;-2.7;3.5;6.8;0
612600;2016;1;23;-0.4;2.8;0;5.9
612600;2016;1;24;3;3.8;0;7.5
612600;2016;1;25;6.1;4.1;0;4.4
612600;2016;1;26;6.6;6.8;0.9;1.5
612600;2016;1;27;8.6;11.1;0;1.4
612600;2016;1;28;5.7;7.7;5.1;0
612600;2016;1;29;6.6;9.6;0;3.4
612600;2016;1;30;5.6;7.5;0.9;15.6
612600;2016;1;31;2.3;6.2;1;4.6
612600;2016;2;1;4.7;6.8;0;4
612600;2016;2;2;6.3;11.2;0;0.3
612600;2016;2;3;4.3;7.7;2.5;2.1
612600;2016;2;4;2.5;4.4;6.2;0
612600;2016;2;5;3.2;3.8;0;3.3
612600;2016;2;6;7.3;5.3;0.5;0.3
612600;2016;2;7;7.1;6.7;1.3;0.2
612600;2016;2;8;5.7;8.1;0.4;8.7
